,datetime,ghi,gti,power
55381,2019-04-30 21:15:00,0.0,0.0,0.0
55382,2019-04-30 21:30:00,0.0,0.0,0.0
55383,2019-04-30 21:45:00,0.0,0.0,0.0
55384,2019-04-30 22:00:00,0.0,0.0,0.0
55385,2019-04-30 22:15:00,0.0,0.0,0.0
55386,2019-04-30 22:30:00,0.0,0.0,0.0
55387,2019-04-30 22:45:00,0.0,0.0,0.0
55388,2019-04-30 23:00:00,0.0,0.0,0.0
55389,2019-04-30 23:15:00,0.0,0.0,0.0
55390,2019-04-30 23:30:00,0.0,0.0,0.0
55391,2019-04-30 23:45:00,0.0,0.0,0.0
55392,2019-05-01 00:00:00,0.0,0.0,0.0
55393,2019-05-01 00:15:00,0.0,0.0,0.0
55394,2019-05-01 00:30:00,0.0,0.0,0.0
55395,2019-05-01 00:45:00,0.0,0.0,0.0
55396,2019-05-01 01:00:00,0.0,0.0,0.0
55397,2019-05-01 01:15:00,0.0,0.0,0.0
55398,2019-05-01 01:30:00,0.0,0.0,0.0
55399,2019-05-01 01:45:00,0.0,0.0,0.0
55400,2019-05-01 02:00:00,0.0,0.0,0.0
55401,2019-05-01 02:15:00,0.0,0.0,0.0
55402,2019-05-01 02:30:00,0.0,0.0,0.0
55403,2019-05-01 02:45:00,0.0,0.0,0.0
55404,2019-05-01 03:00:00,0.0,0.0,0.0
55405,2019-05-01 03:15:00,0.0,0.0,0.0
55406,2019-05-01 03:30:00,0.0,0.0,0.0
55407,2019-05-01 03:45:00,0.0,0.0,0.0
55408,2019-05-01 04:00:00,0.0,0.0,0.0
55409,2019-05-01 04:15:00,0.0,0.0,0.0
55410,2019-05-01 04:30:00,0.0,0.0,0.0
55411,2019-05-01 04:45:00,0.0,0.0,0.0
55412,2019-05-01 05:00:00,0.0,0.0,0.0
55413,2019-05-01 05:15:00,0.0,0.0,0.0
55414,2019-05-01 05:30:00,0.0,0.0,0.0
55415,2019-05-01 05:45:00,0.0,0.0,0.0
55416,2019-05-01 06:00:00,,,0.17
55417,2019-05-01 06:15:00,,,0.48
55418,2019-05-01 06:30:00,,,0.9
55419,2019-05-01 06:45:00,,,1.55
55420,2019-05-01 07:00:00,,,2.4
55421,2019-05-01 07:15:00,,,4.02
55422,2019-05-01 07:30:00,,,4.27
55423,2019-05-01 07:45:00,,,5.4
55424,2019-05-01 08:00:00,,,6.5
55425,2019-05-01 08:15:00,,,7.53
55426,2019-05-01 08:30:00,,,8.42
55427,2019-05-01 08:45:00,,,9.47
55428,2019-05-01 09:00:00,,,10.64
55429,2019-05-01 09:15:00,,,11.44
55430,2019-05-01 09:30:00,,,12.16
55431,2019-05-01 09:45:00,,,12.63
55432,2019-05-01 10:00:00,,,12.92
55433,2019-05-01 10:15:00,,,13.42
55434,2019-05-01 10:30:00,,,13.91
55435,2019-05-01 10:45:00,,,14.33
55436,2019-05-01 11:00:00,,,14.85
55437,2019-05-01 11:15:00,,,15.11
55438,2019-05-01 11:30:00,,,15.28
55439,2019-05-01 11:45:00,,,15.34
55440,2019-05-01 12:00:00,,,15.03
55441,2019-05-01 12:15:00,,,15.02
55442,2019-05-01 12:30:00,,,14.83
55443,2019-05-01 12:45:00,,,14.75
55444,2019-05-01 13:00:00,,,14.56
55445,2019-05-01 13:15:00,,,14.22
55446,2019-05-01 13:30:00,,,13.58
55447,2019-05-01 13:45:00,,,13.75
55448,2019-05-01 14:00:00,,,13.26
55449,2019-05-01 14:15:00,,,12.66
55450,2019-05-01 14:30:00,,,9.01
55451,2019-05-01 14:45:00,,,10.7
55452,2019-05-01 15:00:00,,,10.41
55453,2019-05-01 15:15:00,,,9.86
55454,2019-05-01 15:30:00,,,9.22
55455,2019-05-01 15:45:00,,,8.16
55456,2019-05-01 16:00:00,,,7.31
55457,2019-05-01 16:15:00,,,6.52
55458,2019-05-01 16:30:00,,,5.6
55459,2019-05-01 16:45:00,,,4.65
55460,2019-05-01 17:00:00,,,3.79
55461,2019-05-01 17:15:00,,,2.88
55462,2019-05-01 17:30:00,,,1.99
55463,2019-05-01 17:45:00,,,1.34
55464,2019-05-01 18:00:00,0.0,0.0,0.0
55465,2019-05-01 18:15:00,0.0,0.0,0.0
55466,2019-05-01 18:30:00,0.0,0.0,0.0
55467,2019-05-01 18:45:00,0.0,0.0,0.0
55468,2019-05-01 19:00:00,0.0,0.0,0.0
55469,2019-05-01 19:15:00,0.0,0.0,0.0
55470,2019-05-01 19:30:00,0.0,0.0,0.0
55471,2019-05-01 19:45:00,0.0,0.0,0.0
55472,2019-05-01 20:00:00,0.0,0.0,0.0
55473,2019-05-01 20:15:00,0.0,0.0,0.0
55474,2019-05-01 20:30:00,0.0,0.0,0.0
55475,2019-05-01 20:45:00,0.0,0.0,0.0
55476,2019-05-01 21:00:00,0.0,0.0,0.0
55477,2019-05-01 21:15:00,0.0,0.0,0.0
55478,2019-05-01 21:30:00,0.0,0.0,0.0
55479,2019-05-01 21:45:00,0.0,0.0,0.0
55480,2019-05-01 22:00:00,0.0,0.0,0.0
55481,2019-05-01 22:15:00,0.0,0.0,0.0
55482,2019-05-01 22:30:00,0.0,0.0,0.0
55483,2019-05-01 22:45:00,0.0,0.0,0.0
55484,2019-05-01 23:00:00,0.0,0.0,0.0
55485,2019-05-01 23:15:00,0.0,0.0,0.0
55486,2019-05-01 23:30:00,0.0,0.0,0.0
55487,2019-05-01 23:45:00,0.0,0.0,0.0
55488,2019-05-02 00:00:00,0.0,0.0,0.0
55489,2019-05-02 00:15:00,0.0,0.0,0.0
55490,2019-05-02 00:30:00,0.0,0.0,0.0
55491,2019-05-02 00:45:00,0.0,0.0,0.0
55492,2019-05-02 01:00:00,0.0,0.0,0.0
55493,2019-05-02 01:15:00,0.0,0.0,0.0
55494,2019-05-02 01:30:00,0.0,0.0,0.0
55495,2019-05-02 01:45:00,0.0,0.0,0.0
55496,2019-05-02 02:00:00,0.0,0.0,0.0
55497,2019-05-02 02:15:00,0.0,0.0,0.0
55498,2019-05-02 02:30:00,0.0,0.0,0.0
55499,2019-05-02 02:45:00,0.0,0.0,0.0
55500,2019-05-02 03:00:00,0.0,0.0,0.0
55501,2019-05-02 03:15:00,0.0,0.0,0.0
55502,2019-05-02 03:30:00,0.0,0.0,0.0
55503,2019-05-02 03:45:00,0.0,0.0,0.0
55504,2019-05-02 04:00:00,0.0,0.0,0.0
55505,2019-05-02 04:15:00,0.0,0.0,0.0
55506,2019-05-02 04:30:00,0.0,0.0,0.0
55507,2019-05-02 04:45:00,0.0,0.0,0.0
55508,2019-05-02 05:00:00,0.0,0.0,0.0
55509,2019-05-02 05:15:00,0.0,0.0,0.0
55510,2019-05-02 05:30:00,0.0,0.0,0.0
55511,2019-05-02 05:45:00,0.0,0.0,0.0
55512,2019-05-02 06:00:00,,,0.16
55513,2019-05-02 06:15:00,,,0.48
55514,2019-05-02 06:30:00,,,0.85
55515,2019-05-02 06:45:00,,,1.42
55516,2019-05-02 07:00:00,,,2.24
55517,2019-05-02 07:15:00,,,3.77
55518,2019-05-02 07:30:00,,,4.07
55519,2019-05-02 07:45:00,,,5.14
55520,2019-05-02 08:00:00,,,6.69
55521,2019-05-02 08:15:00,,,5.84
55522,2019-05-02 08:30:00,,,4.92
55523,2019-05-02 08:45:00,,,7.38
55524,2019-05-02 09:00:00,,,9.13
55525,2019-05-02 09:15:00,,,10.09
55526,2019-05-02 09:30:00,,,7.65
55527,2019-05-02 09:45:00,,,9.85
55528,2019-05-02 10:00:00,,,12.07
55529,2019-05-02 10:15:00,,,10.82
55530,2019-05-02 10:30:00,,,13.45
55531,2019-05-02 10:45:00,,,12.79
55532,2019-05-02 11:00:00,,,13.57
55533,2019-05-02 11:15:00,,,13.76
55534,2019-05-02 11:30:00,,,12.74
55535,2019-05-02 11:45:00,,,12.32
55536,2019-05-02 12:00:00,,,10.44
55537,2019-05-02 12:15:00,,,11.82
55538,2019-05-02 12:30:00,,,12.48
55539,2019-05-02 12:45:00,,,11.92
55540,2019-05-02 13:00:00,,,12.85
55541,2019-05-02 13:15:00,,,9.79
55542,2019-05-02 13:30:00,,,11.98
55543,2019-05-02 13:45:00,,,12.39
55544,2019-05-02 14:00:00,,,10.13
55545,2019-05-02 14:15:00,,,8.63
55546,2019-05-02 14:30:00,,,9.89
55547,2019-05-02 14:45:00,,,9.95
55548,2019-05-02 15:00:00,,,9.82
55549,2019-05-02 15:15:00,,,9.12
55550,2019-05-02 15:30:00,,,8.28
55551,2019-05-02 15:45:00,,,6.84
55552,2019-05-02 16:00:00,,,6.42
55553,2019-05-02 16:15:00,,,5.66
55554,2019-05-02 16:30:00,,,4.74
55555,2019-05-02 16:45:00,,,3.88
55556,2019-05-02 17:00:00,,,3.09
55557,2019-05-02 17:15:00,,,1.19
55558,2019-05-02 17:30:00,,,1.79
55559,2019-05-02 17:45:00,,,0.64
55560,2019-05-02 18:00:00,0.0,0.0,0.0
55561,2019-05-02 18:15:00,0.0,0.0,0.0
55562,2019-05-02 18:30:00,0.0,0.0,0.0
55563,2019-05-02 18:45:00,0.0,0.0,0.0
55564,2019-05-02 19:00:00,0.0,0.0,0.0
55565,2019-05-02 19:15:00,0.0,0.0,0.0
55566,2019-05-02 19:30:00,0.0,0.0,0.0
55567,2019-05-02 19:45:00,0.0,0.0,0.0
55568,2019-05-02 20:00:00,0.0,0.0,0.0
55569,2019-05-02 20:15:00,0.0,0.0,0.0
55570,2019-05-02 20:30:00,0.0,0.0,0.0
55571,2019-05-02 20:45:00,0.0,0.0,0.0
55572,2019-05-02 21:00:00,0.0,0.0,0.0
55573,2019-05-02 21:15:00,0.0,0.0,0.0
55574,2019-05-02 21:30:00,0.0,0.0,0.0
55575,2019-05-02 21:45:00,0.0,0.0,0.0
55576,2019-05-02 22:00:00,0.0,0.0,0.0
55577,2019-05-02 22:15:00,0.0,0.0,0.0
55578,2019-05-02 22:30:00,0.0,0.0,0.0
55579,2019-05-02 22:45:00,0.0,0.0,0.0
55580,2019-05-02 23:00:00,0.0,0.0,0.0
55581,2019-05-02 23:15:00,0.0,0.0,0.0
55582,2019-05-02 23:30:00,0.0,0.0,0.0
55583,2019-05-02 23:45:00,0.0,0.0,0.0
55584,2019-05-03 00:00:00,0.0,0.0,0.0
55585,2019-05-03 00:15:00,0.0,0.0,0.0
55586,2019-05-03 00:30:00,0.0,0.0,0.0
55587,2019-05-03 00:45:00,0.0,0.0,0.0
55588,2019-05-03 01:00:00,0.0,0.0,0.0
55589,2019-05-03 01:15:00,0.0,0.0,0.0
55590,2019-05-03 01:30:00,0.0,0.0,0.0
55591,2019-05-03 01:45:00,0.0,0.0,0.0
55592,2019-05-03 02:00:00,0.0,0.0,0.0
55593,2019-05-03 02:15:00,0.0,0.0,0.0
55594,2019-05-03 02:30:00,0.0,0.0,0.0
55595,2019-05-03 02:45:00,0.0,0.0,0.0
55596,2019-05-03 03:00:00,0.0,0.0,0.0
55597,2019-05-03 03:15:00,0.0,0.0,0.0
55598,2019-05-03 03:30:00,0.0,0.0,0.0
55599,2019-05-03 03:45:00,0.0,0.0,0.0
55600,2019-05-03 04:00:00,0.0,0.0,0.0
55601,2019-05-03 04:15:00,0.0,0.0,0.0
55602,2019-05-03 04:30:00,0.0,0.0,0.0
55603,2019-05-03 04:45:00,0.0,0.0,0.0
55604,2019-05-03 05:00:00,0.0,0.0,0.0
55605,2019-05-03 05:15:00,0.0,0.0,0.0
55606,2019-05-03 05:30:00,0.0,0.0,0.0
55607,2019-05-03 05:45:00,0.0,0.0,0.0
55608,2019-05-03 06:00:00,,,0.31
55609,2019-05-03 06:15:00,,,0.66
55610,2019-05-03 06:30:00,,,1.11
55611,2019-05-03 06:45:00,,,1.72
55612,2019-05-03 07:00:00,,,2.47
55613,2019-05-03 07:15:00,,,4.09
55614,2019-05-03 07:30:00,,,4.36
55615,2019-05-03 07:45:00,,,5.38
55616,2019-05-03 08:00:00,,,6.38
55617,2019-05-03 08:15:00,,,7.45
55618,2019-05-03 08:30:00,,,8.37
55619,2019-05-03 08:45:00,,,9.24
55620,2019-05-03 09:00:00,,,10.19
55621,2019-05-03 09:15:00,,,10.95
55622,2019-05-03 09:30:00,,,11.91
55623,2019-05-03 09:45:00,,,12.39
55624,2019-05-03 10:00:00,,,13.59
55625,2019-05-03 10:15:00,,,13.88
55626,2019-05-03 10:30:00,,,14.02
55627,2019-05-03 10:45:00,,,13.97
55628,2019-05-03 11:00:00,,,13.34
55629,2019-05-03 11:15:00,,,14.32
55630,2019-05-03 11:30:00,,,15.39
55631,2019-05-03 11:45:00,,,13.77
55632,2019-05-03 12:00:00,,,15.9
55633,2019-05-03 12:15:00,,,14.2
55634,2019-05-03 12:30:00,,,14.72
55635,2019-05-03 12:45:00,,,10.66
55636,2019-05-03 13:00:00,,,13.16
55637,2019-05-03 13:15:00,,,13.43
55638,2019-05-03 13:30:00,,,14.17
55639,2019-05-03 13:45:00,,,12.83
55640,2019-05-03 14:00:00,,,10.43
55641,2019-05-03 14:15:00,,,9.85
55642,2019-05-03 14:30:00,,,13.36
55643,2019-05-03 14:45:00,,,12.52
55644,2019-05-03 15:00:00,,,11.14
55645,2019-05-03 15:15:00,,,9.72
55646,2019-05-03 15:30:00,,,6.37
55647,2019-05-03 15:45:00,,,6.85
55648,2019-05-03 16:00:00,,,3.53
55649,2019-05-03 16:15:00,,,5.03
55650,2019-05-03 16:30:00,,,4.14
55651,2019-05-03 16:45:00,,,4.73
55652,2019-05-03 17:00:00,,,4.4
55653,2019-05-03 17:15:00,,,3.08
55654,2019-05-03 17:30:00,,,2.35
55655,2019-05-03 17:45:00,,,1.7
55656,2019-05-03 18:00:00,0.0,0.0,0.0
55657,2019-05-03 18:15:00,0.0,0.0,0.0
55658,2019-05-03 18:30:00,0.0,0.0,0.0
55659,2019-05-03 18:45:00,0.0,0.0,0.0
55660,2019-05-03 19:00:00,0.0,0.0,0.0
55661,2019-05-03 19:15:00,0.0,0.0,0.0
55662,2019-05-03 19:30:00,0.0,0.0,0.0
55663,2019-05-03 19:45:00,0.0,0.0,0.0
55664,2019-05-03 20:00:00,0.0,0.0,0.0
55665,2019-05-03 20:15:00,0.0,0.0,0.0
55666,2019-05-03 20:30:00,0.0,0.0,0.0
55667,2019-05-03 20:45:00,0.0,0.0,0.0
55668,2019-05-03 21:00:00,0.0,0.0,0.0
55669,2019-05-03 21:15:00,0.0,0.0,0.0
55670,2019-05-03 21:30:00,0.0,0.0,0.0
55671,2019-05-03 21:45:00,0.0,0.0,0.0
55672,2019-05-03 22:00:00,0.0,0.0,0.0
55673,2019-05-03 22:15:00,0.0,0.0,0.0
55674,2019-05-03 22:30:00,0.0,0.0,0.0
55675,2019-05-03 22:45:00,0.0,0.0,0.0
55676,2019-05-03 23:00:00,0.0,0.0,0.0
55677,2019-05-03 23:15:00,0.0,0.0,0.0
55678,2019-05-03 23:30:00,0.0,0.0,0.0
55679,2019-05-03 23:45:00,0.0,0.0,0.0
55680,2019-05-04 00:00:00,0.0,0.0,0.0
55681,2019-05-04 00:15:00,0.0,0.0,0.0
55682,2019-05-04 00:30:00,0.0,0.0,0.0
55683,2019-05-04 00:45:00,0.0,0.0,0.0
55684,2019-05-04 01:00:00,0.0,0.0,0.0
55685,2019-05-04 01:15:00,0.0,0.0,0.0
55686,2019-05-04 01:30:00,0.0,0.0,0.0
55687,2019-05-04 01:45:00,0.0,0.0,0.0
55688,2019-05-04 02:00:00,0.0,0.0,0.0
55689,2019-05-04 02:15:00,0.0,0.0,0.0
55690,2019-05-04 02:30:00,0.0,0.0,0.0
55691,2019-05-04 02:45:00,0.0,0.0,0.0
55692,2019-05-04 03:00:00,0.0,0.0,0.0
55693,2019-05-04 03:15:00,0.0,0.0,0.0
55694,2019-05-04 03:30:00,0.0,0.0,0.0
55695,2019-05-04 03:45:00,0.0,0.0,0.0
55696,2019-05-04 04:00:00,0.0,0.0,0.0
55697,2019-05-04 04:15:00,0.0,0.0,0.0
55698,2019-05-04 04:30:00,0.0,0.0,0.0
55699,2019-05-04 04:45:00,0.0,0.0,0.0
55700,2019-05-04 05:00:00,0.0,0.0,0.0
55701,2019-05-04 05:15:00,0.0,0.0,0.0
55702,2019-05-04 05:30:00,0.0,0.0,0.0
55703,2019-05-04 05:45:00,0.0,0.0,0.0
55704,2019-05-04 06:00:00,,,0.19
55705,2019-05-04 06:15:00,,,0.51
55706,2019-05-04 06:30:00,,,0.91
55707,2019-05-04 06:45:00,,,1.5
55708,2019-05-04 07:00:00,,,2.55
55709,2019-05-04 07:15:00,,,4.28
55710,2019-05-04 07:30:00,,,4.59
55711,2019-05-04 07:45:00,,,5.71
55712,2019-05-04 08:00:00,,,6.83
55713,2019-05-04 08:15:00,,,7.93
55714,2019-05-04 08:30:00,,,8.93
55715,2019-05-04 08:45:00,,,9.89
55716,2019-05-04 09:00:00,,,10.82
55717,2019-05-04 09:15:00,,,11.53
55718,2019-05-04 09:30:00,,,12.36
55719,2019-05-04 09:45:00,,,12.96
55720,2019-05-04 10:00:00,,,13.5
55721,2019-05-04 10:15:00,,,14.08
55722,2019-05-04 10:30:00,,,14.59
55723,2019-05-04 10:45:00,,,15.24
55724,2019-05-04 11:00:00,,,15.51
55725,2019-05-04 11:15:00,,,15.63
55726,2019-05-04 11:30:00,,,15.84
55727,2019-05-04 11:45:00,,,15.56
55728,2019-05-04 12:00:00,,,16.04
55729,2019-05-04 12:15:00,,,16.15
55730,2019-05-04 12:30:00,,,16.05
55731,2019-05-04 12:45:00,,,16.12
55732,2019-05-04 13:00:00,,,16.09
55733,2019-05-04 13:15:00,,,15.41
55734,2019-05-04 13:30:00,,,15.8
55735,2019-05-04 13:45:00,,,14.79
55736,2019-05-04 14:00:00,,,14.37
55737,2019-05-04 14:15:00,,,13.7
55738,2019-05-04 14:30:00,,,12.98
55739,2019-05-04 14:45:00,,,12.28
55740,2019-05-04 15:00:00,,,11.68
55741,2019-05-04 15:15:00,,,10.94
55742,2019-05-04 15:30:00,,,10.14
55743,2019-05-04 15:45:00,,,9.14
55744,2019-05-04 16:00:00,,,8.19
55745,2019-05-04 16:15:00,,,7.06
55746,2019-05-04 16:30:00,,,5.96
55747,2019-05-04 16:45:00,,,4.98
55748,2019-05-04 17:00:00,,,3.9
55749,2019-05-04 17:15:00,,,3.0
55750,2019-05-04 17:30:00,,,2.25
55751,2019-05-04 17:45:00,,,1.56
55752,2019-05-04 18:00:00,0.0,0.0,0.0
55753,2019-05-04 18:15:00,0.0,0.0,0.0
55754,2019-05-04 18:30:00,0.0,0.0,0.0
55755,2019-05-04 18:45:00,0.0,0.0,0.0
55756,2019-05-04 19:00:00,0.0,0.0,0.0
55757,2019-05-04 19:15:00,0.0,0.0,0.0
55758,2019-05-04 19:30:00,0.0,0.0,0.0
55759,2019-05-04 19:45:00,0.0,0.0,0.0
55760,2019-05-04 20:00:00,0.0,0.0,0.0
55761,2019-05-04 20:15:00,0.0,0.0,0.0
55762,2019-05-04 20:30:00,0.0,0.0,0.0
55763,2019-05-04 20:45:00,0.0,0.0,0.0
55764,2019-05-04 21:00:00,0.0,0.0,0.0
55765,2019-05-04 21:15:00,0.0,0.0,0.0
55766,2019-05-04 21:30:00,0.0,0.0,0.0
55767,2019-05-04 21:45:00,0.0,0.0,0.0
55768,2019-05-04 22:00:00,0.0,0.0,0.0
55769,2019-05-04 22:15:00,0.0,0.0,0.0
55770,2019-05-04 22:30:00,0.0,0.0,0.0
55771,2019-05-04 22:45:00,0.0,0.0,0.0
55772,2019-05-04 23:00:00,0.0,0.0,0.0
55773,2019-05-04 23:15:00,0.0,0.0,0.0
55774,2019-05-04 23:30:00,0.0,0.0,0.0
55775,2019-05-04 23:45:00,0.0,0.0,0.0
55776,2019-05-05 00:00:00,0.0,0.0,0.0
55777,2019-05-05 00:15:00,0.0,0.0,0.0
55778,2019-05-05 00:30:00,0.0,0.0,0.0
55779,2019-05-05 00:45:00,0.0,0.0,0.0
55780,2019-05-05 01:00:00,0.0,0.0,0.0
55781,2019-05-05 01:15:00,0.0,0.0,0.0
55782,2019-05-05 01:30:00,0.0,0.0,0.0
55783,2019-05-05 01:45:00,0.0,0.0,0.0
55784,2019-05-05 02:00:00,0.0,0.0,0.0
55785,2019-05-05 02:15:00,0.0,0.0,0.0
55786,2019-05-05 02:30:00,0.0,0.0,0.0
55787,2019-05-05 02:45:00,0.0,0.0,0.0
55788,2019-05-05 03:00:00,0.0,0.0,0.0
55789,2019-05-05 03:15:00,0.0,0.0,0.0
55790,2019-05-05 03:30:00,0.0,0.0,0.0
55791,2019-05-05 03:45:00,0.0,0.0,0.0
55792,2019-05-05 04:00:00,0.0,0.0,0.0
55793,2019-05-05 04:15:00,0.0,0.0,0.0
55794,2019-05-05 04:30:00,0.0,0.0,0.0
55795,2019-05-05 04:45:00,0.0,0.0,0.0
55796,2019-05-05 05:00:00,0.0,0.0,0.0
55797,2019-05-05 05:15:00,0.0,0.0,0.0
55798,2019-05-05 05:30:00,0.0,0.0,0.0
55799,2019-05-05 05:45:00,0.0,0.0,0.0
55800,2019-05-05 06:00:00,,,0.22
55801,2019-05-05 06:15:00,,,0.48
55802,2019-05-05 06:30:00,,,0.88
55803,2019-05-05 06:45:00,,,1.55
55804,2019-05-05 07:00:00,,,2.66
55805,2019-05-05 07:15:00,,,4.84
55806,2019-05-05 07:30:00,,,5.08
55807,2019-05-05 07:45:00,,,6.21
55808,2019-05-05 08:00:00,,,7.33
55809,2019-05-05 08:15:00,,,8.31
55810,2019-05-05 08:30:00,,,9.16
55811,2019-05-05 08:45:00,,,10.07
55812,2019-05-05 09:00:00,,,10.95
55813,2019-05-05 09:15:00,,,11.64
55814,2019-05-05 09:30:00,,,12.26
55815,2019-05-05 09:45:00,,,12.77
55816,2019-05-05 10:00:00,,,13.24
55817,2019-05-05 10:15:00,,,13.59
55818,2019-05-05 10:30:00,,,13.98
55819,2019-05-05 10:45:00,,,14.3
55820,2019-05-05 11:00:00,,,14.69
55821,2019-05-05 11:15:00,,,14.93
55822,2019-05-05 11:30:00,,,15.09
55823,2019-05-05 11:45:00,,,15.35
55824,2019-05-05 12:00:00,,,15.35
55825,2019-05-05 12:15:00,,,15.59
55826,2019-05-05 12:30:00,,,15.46
55827,2019-05-05 12:45:00,,,15.53
55828,2019-05-05 13:00:00,,,15.53
55829,2019-05-05 13:15:00,,,15.55
55830,2019-05-05 13:30:00,,,14.78
55831,2019-05-05 13:45:00,,,14.49
55832,2019-05-05 14:00:00,,,13.7
55833,2019-05-05 14:15:00,,,13.41
55834,2019-05-05 14:30:00,,,13.04
55835,2019-05-05 14:45:00,,,12.43
55836,2019-05-05 15:00:00,,,11.66
55837,2019-05-05 15:15:00,,,10.74
55838,2019-05-05 15:30:00,,,9.74
55839,2019-05-05 15:45:00,,,8.98
55840,2019-05-05 16:00:00,,,8.03
55841,2019-05-05 16:15:00,,,7.21
55842,2019-05-05 16:30:00,,,5.93
55843,2019-05-05 16:45:00,,,4.93
55844,2019-05-05 17:00:00,,,3.89
55845,2019-05-05 17:15:00,,,3.01
55846,2019-05-05 17:30:00,,,2.2
55847,2019-05-05 17:45:00,,,1.5
55848,2019-05-05 18:00:00,0.0,0.0,0.0
55849,2019-05-05 18:15:00,0.0,0.0,0.0
55850,2019-05-05 18:30:00,0.0,0.0,0.0
55851,2019-05-05 18:45:00,0.0,0.0,0.0
55852,2019-05-05 19:00:00,0.0,0.0,0.0
55853,2019-05-05 19:15:00,0.0,0.0,0.0
55854,2019-05-05 19:30:00,0.0,0.0,0.0
55855,2019-05-05 19:45:00,0.0,0.0,0.0
55856,2019-05-05 20:00:00,0.0,0.0,0.0
55857,2019-05-05 20:15:00,0.0,0.0,0.0
55858,2019-05-05 20:30:00,0.0,0.0,0.0
55859,2019-05-05 20:45:00,0.0,0.0,0.0
55860,2019-05-05 21:00:00,0.0,0.0,0.0
55861,2019-05-05 21:15:00,0.0,0.0,0.0
55862,2019-05-05 21:30:00,0.0,0.0,0.0
55863,2019-05-05 21:45:00,0.0,0.0,0.0
55864,2019-05-05 22:00:00,0.0,0.0,0.0
55865,2019-05-05 22:15:00,0.0,0.0,0.0
55866,2019-05-05 22:30:00,0.0,0.0,0.0
55867,2019-05-05 22:45:00,0.0,0.0,0.0
55868,2019-05-05 23:00:00,0.0,0.0,0.0
55869,2019-05-05 23:15:00,0.0,0.0,0.0
55870,2019-05-05 23:30:00,0.0,0.0,0.0
55871,2019-05-05 23:45:00,0.0,0.0,0.0
55872,2019-05-06 00:00:00,0.0,0.0,0.0
55873,2019-05-06 00:15:00,0.0,0.0,0.0
55874,2019-05-06 00:30:00,0.0,0.0,0.0
55875,2019-05-06 00:45:00,0.0,0.0,0.0
55876,2019-05-06 01:00:00,0.0,0.0,0.0
55877,2019-05-06 01:15:00,0.0,0.0,0.0
55878,2019-05-06 01:30:00,0.0,0.0,0.0
55879,2019-05-06 01:45:00,0.0,0.0,0.0
55880,2019-05-06 02:00:00,0.0,0.0,0.0
55881,2019-05-06 02:15:00,0.0,0.0,0.0
55882,2019-05-06 02:30:00,0.0,0.0,0.0
55883,2019-05-06 02:45:00,0.0,0.0,0.0
55884,2019-05-06 03:00:00,0.0,0.0,0.0
55885,2019-05-06 03:15:00,0.0,0.0,0.0
55886,2019-05-06 03:30:00,0.0,0.0,0.0
55887,2019-05-06 03:45:00,0.0,0.0,0.0
55888,2019-05-06 04:00:00,0.0,0.0,0.0
55889,2019-05-06 04:15:00,0.0,0.0,0.0
55890,2019-05-06 04:30:00,0.0,0.0,0.0
55891,2019-05-06 04:45:00,0.0,0.0,0.0
55892,2019-05-06 05:00:00,0.0,0.0,0.0
55893,2019-05-06 05:15:00,0.0,0.0,0.0
55894,2019-05-06 05:30:00,0.0,0.0,0.0
55895,2019-05-06 05:45:00,0.0,0.0,0.0
55896,2019-05-06 06:00:00,,,0.25
55897,2019-05-06 06:15:00,,,0.56
55898,2019-05-06 06:30:00,,,1.04
55899,2019-05-06 06:45:00,,,1.61
55900,2019-05-06 07:00:00,,,2.33
55901,2019-05-06 07:15:00,,,3.9
55902,2019-05-06 07:30:00,,,4.18
55903,2019-05-06 07:45:00,,,5.23
55904,2019-05-06 08:00:00,,,6.3
55905,2019-05-06 08:15:00,,,7.27
55906,2019-05-06 08:30:00,,,8.23
55907,2019-05-06 08:45:00,,,9.19
55908,2019-05-06 09:00:00,,,9.98
55909,2019-05-06 09:15:00,,,10.71
55910,2019-05-06 09:30:00,,,11.32
55911,2019-05-06 09:45:00,,,11.98
55912,2019-05-06 10:00:00,,,12.65
55913,2019-05-06 10:15:00,,,13.17
55914,2019-05-06 10:30:00,,,13.56
55915,2019-05-06 10:45:00,,,13.98
55916,2019-05-06 11:00:00,,,14.32
55917,2019-05-06 11:15:00,,,14.53
55918,2019-05-06 11:30:00,,,14.67
55919,2019-05-06 11:45:00,,,15.02
55920,2019-05-06 12:00:00,,,15.48
55921,2019-05-06 12:15:00,,,15.56
55922,2019-05-06 12:30:00,,,15.33
55923,2019-05-06 12:45:00,,,15.45
55924,2019-05-06 13:00:00,,,15.38
55925,2019-05-06 13:15:00,,,14.82
55926,2019-05-06 13:30:00,,,14.63
55927,2019-05-06 13:45:00,,,14.08
55928,2019-05-06 14:00:00,,,13.78
55929,2019-05-06 14:15:00,,,13.0
55930,2019-05-06 14:30:00,,,12.47
55931,2019-05-06 14:45:00,,,12.06
55932,2019-05-06 15:00:00,,,11.4
55933,2019-05-06 15:15:00,,,10.86
55934,2019-05-06 15:30:00,,,10.02
55935,2019-05-06 15:45:00,,,9.13
55936,2019-05-06 16:00:00,,,8.28
55937,2019-05-06 16:15:00,,,7.33
55938,2019-05-06 16:30:00,,,6.22
55939,2019-05-06 16:45:00,,,5.12
55940,2019-05-06 17:00:00,,,4.15
